id,text,label,aspect
1870,用这种节奏，真是对我们的折磨,sarcasm,节奏
34,剧情循序渐进，越看越有味,positive,剧情
1863,一会儿快一会儿慢，节奏控制真到位,sarcasm,节奏
332,这么快就完了？节奏好到我都没察觉,positive,节奏
16,被剧情深深吸引了，好评,positive,剧情
1700,这画质清晰到能把编剧的皱纹都拍出来,sarcasm,画质
1456,角色塑造太扁平了，毫无深度,negative,角色
496,刚想吐槽，结果角色马上打脸，设定还合理,positive,角色
1368,剧情节奏像蜗牛，劝退,negative,节奏
1800,听这配音，我决定以后只看默片,sarcasm,配音
1723,配音太有特色了，分不清谁是谁,sarcasm,配音
268,连呼吸声都配得恰到好处,positive,配音
958,这个角色似乎没有特别突出的特点,neutral,角色
1564,这剧情不烧脑，它直接烧CPU,sarcasm,剧情
1958,角色刻画得真细致，连内心戏都省了,sarcasm,角色
1090,剧情毫无逻辑，主角行为怪诞,negative,剧情
55,剧情设定新颖，不落俗套,positive,剧情
1509,多亏了这剧情，我重新认识了什么叫无聊,sarcasm,剧情
1102,色彩失真严重，感觉像是十几年前的显示器,negative,画质
530,剧情把几个不同的线索编织在一起,neutral,剧情
1655,亮度调得真好，夜里跟白天一样刺眼,sarcasm,画质
1600,情节推进完全按照演员档期修改，真是现实主义之作,sarcasm,剧情
1404,反派演得太假，一点压迫感都没有,negative,角色
1496,每次看到这个角色就想快进,negative,角色
1376,剧情拖拖拉拉，看得我快睡着了,negative,节奏
1333,节奏太松散，沉闷得想快进,negative,节奏
602,画面细节在标准范围内,neutral,画质
1664,动态范围惊人，亮部过曝暗部死黑,sarcasm,画质
171,画质细腻到毛孔都能看见,positive,画质
1631,这画质，每一帧都是壁纸级的渣,sarcasm,画质
1790,这声音配得太贴近角色了，毫无违和感,sarcasm,配音
1763,牛逼的配音，能让人静下心来看字幕,sarcasm,配音
1523,剧情实在精彩，建议睡觉时观赏,sarcasm,剧情
503,剧情从开始到结尾都很平稳,neutral,剧情
805,第二幕节奏稍微拖沓,neutral,节奏
29,故事结构精巧，伏笔回收感动到哭,positive,剧情
1584,剧情整体性太强了，每一部分都紧密围绕无聊这个核心,sarcasm,剧情
1405,主角光环太重，不合理,negative,角色
1804,节奏感太强，心脏受不了,sarcasm,节奏
703,动画里的配音没有明显破音或杂音,neutral,配音
1280,配音的情感表达很做作，听着难受,negative,配音
1905,女主角的颜值让人过目不忘，可惜演技连颜值都不如,sarcasm,角色
832,钢琴曲的节奏变化明显,neutral,节奏
197,色彩浓郁不刺眼，画质一级棒,positive,画质
761,一些角色的配音显得有点平,neutral,配音
414,日常互动甜到蛀牙,positive,角色
484,最喜欢那个看似高冷实则暖心的角色,positive,角色
1490,角色之间的关系发展得太突兀,negative,角色
1343,这块儿节奏突然断了，接不上,negative,节奏
794,这个配音在不同的播放设备上表现一致,neutral,配音
1632,画质好棒，我差点以为是在看马赛克,sarcasm,画质
1311,不知道导演怎么想的，节奏这么奇怪,negative,节奏
310,特别喜欢这种慢节奏的感觉，舒缓治愈,positive,节奏
1080,看到一半就猜到了结局，剧情太俗,negative,剧情
469,这个角色太可爱了，心化了,positive,角色
1732,配音真用功，字字都像在念课文,sarcasm,配音
1544,循序渐进慢慢推进，直到把人无聊到怀疑人生,sarcasm,剧情
645,HDR模式目前是关闭状态,neutral,画质
1104,暗部细节全没了，黑乎乎一片,negative,画质
567,导演用蒙太奇表现时间流逝,neutral,剧情
1065,剧情太多槽点，疯狂想吐槽,negative,剧情
556,剧情中出现了几个新人物,neutral,剧情
828,这段鼓点的节奏变化多端,neutral,节奏
1803,跟不上这节奏，是我反应太慢了,sarcasm,节奏
357,节奏张弛有度，看着舒服,positive,节奏
159,动态范围很大，明暗过渡舒服,positive,画质
1463,群演毫无存在感像木头人,negative,角色
549,剧情通过信件揭示真相,neutral,剧情
384,喜欢这个节奏，不拖沓不急促,positive,节奏
955,他这次演的角色和以前差不多,neutral,角色
298,甜美声线配的恰到好处,positive,配音
856,节奏由慢变快只用了两小节,neutral,节奏
1154,这画质真是让人无语,negative,画质
797,配音听起来像是用到了鼻音,neutral,配音
1547,太行了，关键线索被主角看到后硬是装没看见,sarcasm,剧情
185,画质好到爆，每一帧都像壁纸,positive,画质
1250,配音连基本的情感波动都没有，差评,negative,配音
569,剧中穿插了日记内容,neutral,剧情
808,BPM大概120左右,neutral,节奏
646,曝光补偿数值为0.3EV,neutral,画质
1208,这配音跟没吃饭一样，软弱无力,negative,配音
202,这片子的配音真的绝了，情绪到位,positive,配音
1973,女主角善良极了，整天给别人添麻烦,sarcasm,角色
325,剧情发展节奏不错，很会讲故事,positive,节奏
1169,细节全没了，毫无质感,negative,画质
1977,这演技绝了，全程就一个表情,sarcasm,角色
127,这画质细腻得让人惊喜,positive,画质
1478,女主角的演技太浮夸了，看着尴尬,negative,角色
247,国配之光，再听一百遍都不腻,positive,配音
734,孩子角色的配音听起来是成年人模仿的,neutral,配音
312,最近看的剧里节奏最舒服的一部,positive,节奏
759,这部剧使用了很多配音演员,neutral,配音
1477,主角光环太严重，完全不真实,negative,角色
559,剧情让每个角色有关联,neutral,剧情
1546,每个转折都精确计算，让人从心底里佩服编剧的勇气,sarcasm,剧情
557,剧情的一开始就设定悬念,neutral,剧情
441,女主角的个性洒脱不羁，太爱了,positive,角色
1707,这声线，绝了，跟AI有一比,sarcasm,配音
916,剧中的警长性格和平时，办案能力一般,neutral,角色
756,配音演员的声音辨识度很高,neutral,配音
1780,配音员是不是没睡醒，慵懒到极致了,sarcasm,配音
1921,为这个角色的逻辑鼓掌，和剧情一样不通,sarcasm,角色
1199,白平衡不准，要么偏蓝要么偏黄,negative,画质
1963,角色设定太棒了，一个纯粹的蠢货,sarcasm,角色
843,这部剧的节奏稍微快点更好,neutral,节奏
1041,剧情转折太假，为了反转而反转,negative,剧情
938,该角色使用一把长剑作为武器,neutral,角色
404,这反派气场两米八,positive,角色
6,故事讲得真好，情感真挚,positive,剧情
933,他的服装以黑色为主,neutral,角色
1473,女主全程一张苦瓜脸毫无变化,negative,角色
1204,配音感情不到位，很假,negative,配音
1936,演员真敬业，连哭戏都得靠眼药水全程赞助,sarcasm,角色
117,这画质也太清晰了吧，惊艳了,positive,画质
951,这个角色出场时间不多，但戏份很关键,neutral,角色
1781,听这配音仿佛在背课文，节奏感绝了,sarcasm,配音
284,这份配音太经典了,positive,配音
1851,这节奏快得我心脏都要跳出来了，真厉害,sarcasm,节奏
932,妆容方面用了较深的眼影,neutral,角色
1987,太感动了，角色成长就是从一个傻子变成另一个傻子,sarcasm,角色
462,角色成长线写得真好,positive,角色
463,被主角的勇敢圈粉了,positive,角色
1663,画质太优秀，我特意买了新显卡来看PPT,sarcasm,画质
393,节奏把控恰到好处,positive,节奏
1551,这编剧的逻辑真棒，主角失忆得比金鱼还快,sarcasm,剧情
1159,分辨率低得没法看,negative,画质
405,男主的眼神戏全是戏,positive,角色
1666,场景精良到我自己都看不下去,sarcasm,画质
218,声音的层次感很丰富，动听,positive,配音
50,一个个谜团慢慢解开，太过瘾了,positive,剧情
1432,主角的行为逻辑混乱，完全没法理解,negative,角色
1030,后期剧情越来越无聊,negative,剧情
1579,这故事线设计得精致到完美跑题，新颖得让人目瞪口呆,sarcasm,剧情
1475,就连老演员在这剧里也水土不服,negative,角色
1785,配音演员辛苦了，但建议换个工作,sarcasm,配音
1240,主角配音那么呆，配不上这剧情,negative,配音
269,配音台词功底也太扎实了,positive,配音
1330,前半段节奏太急促，后面又变慢，怪怪的,negative,节奏
1621,4K画质，效果堪比VCD,sarcasm,画质
603,亮度调节到50%时显示正常,neutral,画质
1689,分辨率高得把字幕都压扁了，字体真艺术,sarcasm,画质
1783,这声音配得太精确了，精确到像AI,sarcasm,配音
317,运镜加上节奏，简直享受,positive,节奏
255,声音和画面配合得恰到好处,positive,配音
251,这个配音太贴角色了，听着好舒服,positive,配音
1272,给这部剧配音的人是不是在敷衍,negative,配音
385,节奏很棒，沉浸感拉满,positive,节奏
754,配音版和原声版各有特色,neutral,配音
981,配角的戏份集中在开头和结尾,neutral,角色
1094,剧情极其狗血，侮辱智商,negative,剧情
1765,配音好有特色，像极了棒读现场,sarcasm,配音
1981,真深刻，这个人物从头到尾都在自说自话,sarcasm,角色
1581,情节安排妙绝伦，每个巧合都精准诠释了什么叫做硬核巧合,sarcasm,剧情
1011,剧情进展太慢，我快进着看完的,negative,剧情
133,画质提升明显，旧片也能看新感觉,positive,画质
1570,悬疑设置绝了，真相就是没真相,sarcasm,剧情
1526,这剧情真是让人拍案叫绝，怎么就想得出这么完美的逻辑漏洞,sarcasm,剧情
1842,一本正经的节奏，适合治疗失眠,sarcasm,节奏
1124,这块屏幕怕是回收的，像素点都坏了,negative,画质
1944,反派确实很有魅力，至少他有自知之明：是草包,sarcasm,角色
1583,编剧真是良苦用心，把所有观众都当成了推理大师防不胜防,sarcasm,剧情
58,情节发展自然流畅，舒服,positive,剧情
874,检测到了三种采样率相关的节奏时钟,neutral,节奏
1835,喜欢这种拖沓的节奏，正好练耐心,sarcasm,节奏
509,整个故事用了倒叙手法,neutral,剧情
1831,节奏这么好，害得我每次都得暂停去厕所,sarcasm,节奏
1052,这个剧情太扯了，逻辑不通,negative,剧情
1827,慢节奏就是好，能让人安心睡个觉,sarcasm,节奏
505,剧本改编自原著小说,neutral,剧情
1706,配音感情充沛到像在读课文,sarcasm,配音
708,这款游戏的配音录制于录音棚,neutral,配音
1888,节奏真是用心，用力过猛到令人感动,sarcasm,节奏
632,镜头光圈值为f/2.8,neutral,画质
1505,好一个神剧情，开始即巅峰，后面全是斜坡,sarcasm,剧情
974,配角在关键时刻帮助了主角,neutral,角色
226,配音演员的声音太有磁性了，听着超舒服,positive,配音
1778,配音老师一定很努力，但努力错了方向,sarcasm,配音
928,角色档案显示年龄是25岁,neutral,角色
620,肤色还原偏自然色调,neutral,画质
119,白天和夜景都拍得好清楚,positive,画质
895,游戏里每个关卡的节奏设计不同,neutral,节奏
1588,结局令人百思百叹，原来终极反派被晾了那么多集是要留白美,sarcasm,剧情
1587,梗这讲述，情节毫无说服力，所有踩点却每次都滑稽,sarcasm,剧情
1421,男主感情线写得莫名其妙,negative,角色
1134,颗粒感太重了，体验极差,negative,画质
1506,剧情转折比过山车还刺激，就是吓得想吐,sarcasm,剧情
1599,剧情看起来每一步都很精妙直到想起主角突然拥有超能力,sarcasm,剧情
428,女主角的气质完全符合原著，非常喜欢,positive,角色
961,配角名单里出现了几个新名字,neutral,角色
1422,只有主角在秀，其他人消失,negative,角色
1339,整体节奏特别平，没有起伏,negative,节奏
741,反派配音语气比较阴沉,neutral,配音
343,电影的推进节奏和配乐高度契合，绝了,positive,节奏
619,夜景模式曝光时间约3秒,neutral,画质
1784,配音水平真高，高到让人怀疑人生,sarcasm,配音
107,清晰到能看到毛孔，太赞了,positive,画质
1194,画面总是有微小的跳动,negative,画质
806,舞曲鼓点很密集,neutral,节奏
1550,最后强行圆满，全剧唯一的逻辑就是你没脾气,sarcasm,剧情
924,女主角的设定是年龄二十出头，刚毕业,neutral,角色
719,配音演员在录制时用了气息控制,neutral,配音
1075,剧情夸张到失真，完全无法代入,negative,剧情
1874,节奏又快又乱，真是首好听的歌,sarcasm,节奏
223,配音和背景音乐搭配得天衣无缝,positive,配音
1715,这配音绝了，比预告片里还差,sarcasm,配音
540,剧情用倒叙方式讲了凶手的心路,neutral,剧情
1549,所有巧合都安排得那么刻意，但这是你最爱的电视剧,sarcasm,剧情
1282,配音的语速忽快忽慢，很不自然,negative,配音
1257,配音感觉很廉价,negative,配音
1609,动态范围大到一片漆黑,sarcasm,画质
578,剧情中有几个省略号,neutral,剧情
1644,镜头畸变，人脸都压扁了，搞笑,sarcasm,画质
1694,对比度高得像黑白电影，连肤色都省了,sarcasm,画质
626,屏幕分辨率是1920×1080,neutral,画质
173,画面通透，色彩饱满,positive,画质
1241,配音明显气息不足，录音质量也差,negative,配音
1019,剧情设计不合理，主角光环太强,negative,剧情
1129,画质差劲，雷死人,negative,画质
466,角色台词功底太强了,positive,角色
1452,女主就是个花瓶，全程面无表情,negative,角色
1629,4K画质，连字体都糊成一团,sarcasm,画质
609,HDR模式开启后暗部细节显示,neutral,画质
1262,配音太刻意，不自然,negative,配音
1061,剧情混乱，人物关系都理不清,negative,剧情
858,这首歌的节奏是复合拍子,neutral,节奏
1843,节奏堪比瀑布，但打在一个平地上,sarcasm,节奏
435,每一个角色都有血有肉，喜欢,positive,角色
1674,帧生成技术真棒，黏黏糊糊让人想吐,sarcasm,画质
848,四季轮回有自然节奏,neutral,节奏
810,节奏稳定没有大变化,neutral,节奏
1884,节奏真是一绝，从头到尾都是那么平淡,sarcasm,节奏
689,色温5500K中性,neutral,画质
331,音乐和画面完美配合，节奏感极强,positive,节奏
511,剧情进展平稳，每个伏笔都回收了,neutral,剧情
1278,配音演员选得不好，声音和角色不符,negative,配音
1005,剧情莫名其妙，很多地方解释不通,negative,剧情
1923,配角的存在感强到你完全想不起来,sarcasm,角色
1691,动态模糊做成鬼影乱飘，滑板戏都能看哭,sarcasm,画质
120,清晰度满分，看着贼舒服,positive,画质
881,演讲的节奏掌控得很好，不紧不慢,neutral,节奏
1787,配音员感情真饱满，饱满到溢出屏幕,sarcasm,配音
1445,角色之间的感情线太狗血了，受不了,negative,角色
885,整部电影节奏平稳，没有突兀之处,neutral,节奏
1997,感谢编剧，创造了如此让人不适的角色,sarcasm,角色
1966,男主角的决策真英明，每次都选最差的,sarcasm,角色
1234,为什么配音那么假，像AI读课文,negative,配音
934,角色在剧中没有亲人,neutral,角色
232,这台词功底，听着就像真人说话,positive,配音
725,电视剧配音用了同期录音技术,neutral,配音
1597,节奏如此紧凑，每个慢镜头都为了拖延时长而设,sarcasm,剧情
598,内核主题关于家庭与成长，剧情围绕其展开,neutral,剧情
1369,节奏掌控不好，后半段完全泄气,negative,节奏
633,视频编码是H.264格式,neutral,画质
483,主角的演技炸裂，把人物演活了,positive,角色
1983,太好了，终于把角色写成背景板了,sarcasm,角色
755,这部动画的配音阵容很强大,neutral,配音
594,情感戏份的安排合理，没有刻意煽情,neutral,剧情
426,主角的眼神戏特别好，很有代入感,positive,角色
788,配音的情感表达比较中庸,neutral,配音
1900,这节奏太有灵魂了，灵魂处着单调和无聊,sarcasm,节奏
863,电子乐的定速稳定保留了稳定律动,neutral,节奏
289,声音和角色匹配度满分,positive,配音
191,色彩鲜艳又自然，画质好评,positive,画质
813,八分音符为主,neutral,节奏
472,配角也能这么出彩，不错,positive,角色
697,噪点位置随机分布,neutral,画质
510,剧情涉及一些社会话题,neutral,剧情
506,故事背景设定在未来世界,neutral,剧情
930,这个角色的台词一共58句,neutral,角色
1680,4K分辨率下连演员的痘印都看不清，妙啊,sarcasm,画质
1633,清晰度感人，像回到了90年代,sarcasm,画质
658,帧率30fps，不卡顿,neutral,画质
1829,这节奏，比乌龟还稳,sarcasm,节奏
642,色彩滤镜的红绿蓝比值被校正过,neutral,画质
1801,这节奏真是无敌了，一秒一个惊天内幕,sarcasm,节奏
151,画质清晰，看着真舒服,positive,画质
64,故事虽然简单但讲得很透彻,positive,剧情
1267,外语片就该看原声，中配太违和,negative,配音
455,喜欢这个角色的性格,positive,角色
1961,这个角色真厉害，永远一副欠揍的表情,sarcasm,角色
134,肤色自然，没有过度磨皮,positive,画质
479,女主人设太圈粉了，独立又有脑子,positive,角色
804,中间有一段慢下来了,neutral,节奏
582,剧中引用了几部电影,neutral,剧情
1023,剧情像拼凑起来的，一点也不连贯,negative,剧情
1684,画面颗粒感十足，复古风玩得真彻底,sarcasm,画质
341,这段的节奏变化太妙了，燃到爆,positive,节奏
1754,果然大制作，配音员感情充沛到溢出屏幕,sarcasm,配音
348,这种明快爽朗的节奏太对我胃口了,positive,节奏
648,人物面部识别对焦准确,neutral,画质
1117,动态模糊处理太差，看的头晕,negative,画质
796,台词之间的停顿时长没什么问题,neutral,配音
800,配音的尾音处理方式比较单一,neutral,配音
1139,画质问题辣眼睛，受不了,negative,画质
2,情节紧凑，每集都有惊喜,positive,剧情
1451,这个男主角的演技浮夸得让人尴尬,negative,角色
767,这部剧的配音没有使用特效处理,neutral,配音
290,这个配音配得好走心,positive,配音
1794,听这配音仿佛回到了童年，幼稚之极,sarcasm,配音
673,码流稳定在10M,neutral,画质
1852,节奏慢得像蜗牛，太有耐心了,sarcasm,节奏
378,节奏把控一流，拍得真好,positive,节奏
365,节奏推进合理，剧情不拖,positive,节奏
1518,剧情层层递进，最后递进地沟里去了,sarcasm,剧情
1957,男主真是太能干了，连基本对话都结结巴巴,sarcasm,角色
638,快门速度设置为1/125秒,neutral,画质
309,节奏明快，完全不觉得冗长,positive,节奏
440,人物的对话写得真好，有趣又真实,positive,角色
1334,节奏太紧了，完全没喘息点,negative,节奏
186,动态画面流畅，画质依然稳,positive,画质
1433,每个角色都像是在念台词，太僵硬了,negative,角色
939,他在剧中有三场打斗戏,neutral,角色
1528,剧情发展如行云流水，毫不突兀地让人想砸屏幕,sarcasm,剧情
1225,配音太叽叽喳喳，像在吵架,negative,配音
474,被角色的温暖治愈了,positive,角色
1406,配角演技尴尬，拖后腿,negative,角色
272,声音辨识度好高，一听就知道是他,positive,配音
1881,节奏设计真是别出心裁，完全不知道重点在哪,sarcasm,节奏
394,节奏明快，看着不费力,positive,节奏
1792,这配音精彩绝伦，让我一秒出戏,sarcasm,配音
1656,这动画效果太逼真，闪得我患了癫痫,sarcasm,画质
1283,背景和配音混在一起，听不清台词,negative,配音
1855,这个节奏，让人忍不住想睡觉，真放松,sarcasm,节奏
1279,音画不同步，配音质量太差,negative,配音
984,那位演员之前演过话剧,neutral,角色
1942,这角色智慧超群，连1+1=3都能现场证明,sarcasm,角色
1074,剧情人设崩塌看得心累,negative,剧情
712,配音过程中加了混响效果,neutral,配音
1057,剧情转折生硬，一点都不自然,negative,剧情
294,配音温润如玉，爱了,positive,配音
1886,节奏处理太高级了，高级到听不出是音乐,sarcasm,节奏
97,剧情编排得很用心,positive,剧情
871,节奏分段：导奏4拍进入主题,neutral,节奏
1675,这画质清晰得能数清导演脸上的皱纹,sarcasm,画质
1231,配音太出戏，破坏整体氛围,negative,配音
480,配角演绎得淋漓尽致，每个都记忆深刻,positive,角色
206,配音情感饱满，代入感超强,positive,配音
1711,这配音功力，让我怀疑是机器人,sarcasm,配音
644,屏幕点了坏点检测程序,neutral,画质
811,开头慢板后来转快,neutral,节奏
1067,剧情太套路，没有任何惊喜,negative,剧情
839,小说前几章的节奏比较平,neutral,节奏
1461,演员颜值不行，还非要演美貌角色,negative,角色
1073,剧情情节点很无聊，没有高潮,negative,剧情
812,每隔两分钟一个高潮,neutral,节奏
706,配音背景音里的环境声很清楚,neutral,配音
1237,配音节奏忽快忽慢，听着好累,negative,配音
282,声音质感真的很棒,positive,配音
371,后期剪辑的节奏太赞了,positive,节奏
1143,压缩太严重，全是块状,negative,画质
1688,画质好到角色嘴唇不对都知道在说外语,sarcasm,画质
967,主角的家庭背景在第一集里有介绍,neutral,角色
931,原著里这个角色是个商人,neutral,角色
1491,这个角色的存在意义是什么呢,negative,角色
46,情节推进自然，情感线也动人,positive,剧情
1582,这剧情层次真是无比复杂，每条线都成功交错让观众迷惑,sarcasm,剧情
311,节奏推进恰到好处，很吸引人,positive,节奏
1062,剧情简单粗暴，毫无深度,negative,剧情
669,亮度均匀性还不错,neutral,画质
1896,这节奏太精彩了，精彩到只想切歌,sarcasm,节奏
1485,完全没有演技可言，就一张僵尸脸,negative,角色
192,分辨率高，文字显示超清晰,positive,画质
1486,这个角色的台词功底太差了,negative,角色
525,这部动画的剧情节奏适中,neutral,剧情
1955,主角的角色塑造真成功，看完我就忘了,sarcasm,角色
446,主角的善良感染了很多人，包括我,positive,角色
1978,太棒了，编剧给这个角色加了多少主角光环,sarcasm,角色
1165,动态场景糊成一团,negative,画质
491,这个角色的口癖设计得好萌，路人转粉,positive,角色
1195,亮度不均匀，角落里黑咕隆咚,negative,画质
859,节奏段落从第8秒开始重复回旋,neutral,节奏
254,听了配音我更入戏了，超赞,positive,配音
1628,色彩这么鲜艳，眼睛都快瞎了,sarcasm,画质
709,配音播出时音量大小适中,neutral,配音
899,课堂上师生问答的节奏不错,neutral,节奏
219,配音节奏把握得很好，听着很舒服,positive,配音
1243,这配音的声线完全不符合人物设定,negative,配音
1322,明明可以很紧凑，偏偏节奏拖成浆糊,negative,节奏
93,故事结构很完整，深入人心,positive,剧情
100,剧情环环相扣，看得十分投入,positive,剧情
448,这个反派的设计很高明，让人又爱又恨,positive,角色
217,专业配音就是不一样，质感拉满,positive,配音
37,情节紧凑，支线也丰富不水,positive,剧情
108,光线捕捉很到位，画面通透,positive,画质
235,配音太好听了，我反复听了好几遍,positive,配音
1791,配音员一定是专业出身，专业到出戏,sarcasm,配音
1434,这个角色的造型太雷人，目不忍视,negative,角色
1356,节奏忽快忽慢，看着真累,negative,节奏
570,叙事采用两个时间线,neutral,剧情
1598,每个反转都得来突然，背后毫无铺垫全靠现编,sarcasm,剧情
1837,作为参考系，钟表的节律太剧烈了,sarcasm,节奏
693,降噪处理后涂抹感有,neutral,画质
52,每个情节都安排得恰到好处，太会写了,positive,剧情
443,这个角色的笑点特别自然，每次都被逗乐,positive,角色
1480,配角的存在感太弱了，可有可无,negative,角色
965,童年时期的角色换了小演员来演,neutral,角色
401,主角的成长线太戳我了,positive,角色
396,节奏调度确实厉害,positive,节奏
940,角色性格设定为内向,neutral,角色
815,这段是4/4拍,neutral,节奏
239,配音契合度超高，毫无违和感,positive,配音
1731,声音演技爆炸，炸到听不出是谁在说话,sarcasm,配音
1610,这画质太稳定了，全程都在晃动,sarcasm,画质
1553,这反转真是出人意料，我猜编剧自己都没想通,sarcasm,剧情
105,颜色丰富又自然，爱了爱了,positive,画质
1814,节奏精准到每帧都是废话,sarcasm,节奏
421,终于有认真搞事业的女主,positive,角色
1431,男二毫无存在感，换个路人演也行,negative,角色
1317,节奏把控太差，该快时慢该慢时快,negative,节奏
798,整个配音的音域跨度不大,neutral,配音
482,从小角色身上都能看到光，好喜欢,positive,角色
1740,配音表现力强，强到耳朵自动屏蔽,sarcasm,配音
1636,亮部细节丰富，暗部嘛……看不见了,sarcasm,画质
53,剧情反转出乎意料，但完全合理,positive,剧情
789,这部戏的配音用了很多气声,neutral,配音
231,配音表现力超强，完全被带入了,positive,配音
791,感觉配音演员的语流有些地方卡顿,neutral,配音
612,视频码率约为10Mbps,neutral,画质
553,剧情里的男女主角分别处理线索,neutral,剧情
962,该角色在剧中使用的道具很特别,neutral,角色
257,普通话标准，语气也很自然,positive,配音
1590,这条线发展到尾声终于亮剑，白瞎了前面的那么多铺垫,sarcasm,剧情
816,节奏型很规整,neutral,节奏
713,电影的配音后期做了音量平衡,neutral,配音
96,这情节曲折但我超喜欢,positive,剧情
1618,画面清晰流畅，就像幻灯片一样,sarcasm,画质
1099,剧情毫无亮点，浪费时间,negative,剧情
17,剧情有新意，不落俗套,positive,剧情
1839,这节奏，比清晨的露珠还平静,sarcasm,节奏
467,主角的哭戏太打动人了,positive,角色
1673,对焦太快了，失焦一辈子,sarcasm,画质
330,影片节奏紧凑，看得我全神贯注,positive,节奏
1892,这节奏太有创意了，创出新高度的无聊,sarcasm,节奏
116,图像质感不错，星星都闪亮,positive,画质
102,色彩艳丽通透，看着就是一种享受,positive,画质
1179,细节全糊了，根本看不清,negative,画质
36,故事温暖又治愈，看哭好几次,positive,剧情
726,电影配音听起来挺自然的，没有别扭的地方,neutral,配音
821,这里用了渐快手法,neutral,节奏
1312,节奏太赶了吧，人物情绪都没立起来,negative,节奏
499,角色之间的化学反应太棒了，甜掉牙,positive,角色
1026,剧情拖沓，看得我直接快进,negative,剧情
1999,太精华了，这角色的存在就是用来拉低平均分,sarcasm,角色
1894,多优美的节奏啊，听完整个人都平和了,sarcasm,节奏
1939,这角色成长太惊艳，五十集了还在原地转圈,sarcasm,角色
11,这个剧的剧情真是没得说,positive,剧情
1350,整体节奏感很差，看不下去,negative,节奏
1548,绝对满分，人物成长的每一步都踩在传统的旧坑里,sarcasm,剧情
153,细节保留得很好，暗部也清楚,positive,画质
1091,剧情太水，注水严重,negative,剧情
635,这项测试用了显示器的sRGB模式,neutral,画质
1690,色彩失真成油画风，导演打算进军美术界,sarcasm,画质
1951,这主角的智商真是太高了，连个简单问题都解决不了,sarcasm,角色
776,这个配音听起来比较稳，没什么问题,neutral,配音
380,节奏紧凑，看得超爽,positive,节奏
1127,画面全是噪点，影响心情,negative,画质
1776,这配音也太专业了，完全听不出是谁在说话,sarcasm,配音
347,每一段落的节奏都踩在我的点上,positive,节奏
1289,配音很平，缺起伏像个机器人,negative,配音
33,编剧厉害，环环相扣让人欲罢不能,positive,剧情
889,课程节奏不紧不松，跟得上,neutral,节奏
1702,配得真好，完全听不出是谁,sarcasm,配音
1233,配音软绵绵的，跟角色形象完全不符,negative,配音
1327,这节奏也太慢了吧，中途差点睡着,negative,节奏
1006,剧情转折生硬，一点不自然,negative,剧情
1567,伏笔回收太棒了，忘了的继续埋伏,sarcasm,剧情
1948,这角色设计真省钱，同一种情绪用到结局,sarcasm,角色
1554,情节设计天才，所有铺垫都是为了最后强行煽情,sarcasm,剧情
1825,这节奏，高级感拉满，我High了,sarcasm,节奏
862,副歌部分归入了单段曲式节奏,neutral,节奏
770,片尾字幕列出了所有配音人员,neutral,配音
1682,亮度控制得好，差点把屏幕当镜子照,sarcasm,画质
1860,节奏拖沓得像放慢动作，精彩绝伦,sarcasm,节奏
144,画质升级后，细节表现力更强了,positive,画质
1901,这个角色真是智商超群，连门都找不到,sarcasm,角色
1845,节奏好得不想再看，但没法转台,sarcasm,节奏
1400,节奏混乱，人物感情线也乱,negative,节奏
1228,听着这配音，真想关静音,negative,配音
1964,真是天才角色，所有行动都没逻辑,sarcasm,角色
1536,节奏把控得真好，让我在本该紧张的时刻睡着了,sarcasm,剧情
1185,偏色严重，肤色都変得不正常了,negative,画质
643,上次校准后对比度指标为95%,neutral,画质
1352,剧情推进像在磨洋工，急死人,negative,节奏
587,故事主线比较清晰，支线也都有交代清楚,neutral,剧情
162,画质一绝，非常满意,positive,画质
1571,这个结局真惊艳，之前所有的人都白忙活了,sarcasm,剧情
554,剧情最终给出了开放性结局,neutral,剧情
88,这剧情张力十足，太吸引人了,positive,剧情
157,色彩鲜艳又自然，太美了,positive,画质
207,每个角色的声音都很有辨识度,positive,配音
177,这屏幕显示效果真细腻，颜色也正,positive,画质
637,文件大小是2.3MB,neutral,画质
1093,剧情平淡无起伏，无聊,negative,剧情
420,人设反转刺激,positive,角色
1118,对比度调的太高，亮处刺眼，暗处瞎眼,negative,画质
65,剧情很接地气，不悬浮,positive,剧情
733,记录片配音平稳没有起伏,neutral,配音
1224,配音断句奇怪，听起来难受,negative,配音
307,节奏带感，根本停不下来好评,positive,节奏
1714,配音效果炸裂，炸得我脑壳疼,sarcasm,配音
743,配音的背景杂音几乎没有,neutral,配音
445,演员和角色融为一体，分不清谁是谁,positive,角色
1029,强行煽情，剧情尴尬,negative,剧情
40,没有一句废话，编剧功力深厚,positive,剧情
1611,每一帧都是壁纸，眼花缭乱的壁纸,sarcasm,画质
847,游戏难度随节奏递增,neutral,节奏
1931,主角光环亮瞎眼，敌人全按程序送人头,sarcasm,角色
1358,铺垫太长，关键转折又仓促，失望,negative,节奏
1911,女二的爱情线好曲折，编剧你写累了吧,sarcasm,角色
1137,这画质还不如几年前的老片,negative,画质
1438,那个女配的妆太浓了，像鬼一样,negative,角色
1913,主角光环太耀眼，刺得人眼瞎那种,sarcasm,角色
921,女主角有个弟弟是学生会长,neutral,角色
210,这声线太有磁性了，耳朵怀孕,positive,配音
452,这个角色塑造得太成功了,positive,角色
1786,这配音真是天籁，天到我都听不清,sarcasm,配音
